asset,2024-06-03,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-17,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-29,2024-07-30,2024-07-31,2024-08-01,2024-08-02,2024-08-05,2024-08-06,2024-08-07,2024-08-08,2024-08-09,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-23,2024-08-26,2024-08-27,2024-08-28,2024-08-29,2024-08-30
2.krs Desk 3,44,0,0,76.67,0,81.33,21.83,0,76.17,0,0,0,0,60.17,0,49.83,0,71.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.17,65.83,0,70,69.33,0,74.5,0,74.5,54,53.83,63.33,31.83,78.33,45.17,78.17,77.5,40,82.73,54.83,80.83,20.74,41
desk 102,90.67,85.67,52.67,63.67,62.5,0,46.5,49.83,80.34,0,0,78.5,0,75.84,0,0,0,80.5,81,0,90.84,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,32.67,0,0,0,0,88.34,0,40.83,77.17,80.67,79.17,79.67,37.17,78.17,0.5,74,0,79.5,78.5,66.17,50.17,0,54.5,81.5,49,77.67,0
Desk 59,17,19,30.83,65.67,59.22,76.17,0,25,74,66.66,53.76,63.77,80.17,45.67,0,0,0,0,78.81,0,0,10.49,17.83,0,0,0,0,0,0,0,0,68.33,0,0,0,79.33,60.5,39.17,74,0,53.67,37.16,47.5,17.78,73.67,79.13,43.5,55.17,0.67,0.67,74,0.5,17.33,40.5,0,0,50.33,34,37.67,0,75.16,0,81.17,22,2
DEsk 34,0,95.29,0,44.5,0,0,0,7,68.83,0,0,0,0,0,0,77.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desk 66,80.83,62.17,88.03,24,56.17,37.83,29.67,54.17,0,83.34,66.34,88.78,88.17,67.34,0,22.17,79.67,28.17,80.34,73.67,0,86.67,82.34,77.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,89.67,89.84,61.67,88.98,77.84,84,87.78,87.44,78.84,47,72.5,89.73,87.06,73.67,0,87.02,88.84,45,50.33,87.17,89.31,89.14,88.46,64
DEsk 28,18.54,0,37.83,9.33,43.5,72.17,38.67,3.23,28.17,40.5,40.09,3.67,76,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,78.33,85.53,0,0,76.83,76.34,0,0,0,33.83,57.07,40,47.17,31.17,85.42,82.75,0,41.5,46.67,21.6,33.33,63.33,0,0,60.96,0,0,9.47,0
Desk 51,0,72.83,71.33,76.67,0,33.14,68,76.67,86.67,85.33,59.5,0,63.33,77.17,0,70.83,34.17,88.5,82.17,84,88.17,82,19,85.16,47.83,0,87.83,85.17,87,81.67,84.33,63.5,0,0,59,0,0,0,49.17,0,44.66,84,70.17,85.83,78.83,70.5,87.33,50.33,85.67,0,64.33,89,59.67,85,82,64.66,79.66,91.33,84,63.5,0,76.33,78.5,49,0
Desk 15,80.38,5.5,60.1,15.59,55.67,56.84,0,0,0,0,0,0,0,0,0,0,78.67,55.41,51.17,0,78.5,83.86,80.01,48,81.17,72.5,20.17,0,17.17,0,0,0,0,0,0,0,0,0,0,0,71.67,81.17,44,78.17,0,0,37.5,0,79.67,57.84,47.68,0,12.83,78.71,77.67,60.34,37.67,0,28.67,50.5,0,79.01,81.17,74,46.84
desk 81,77.83,0,0,0,0,0.83,80.5,79.5,0,55.67,81,0,0,0.67,0,0,80.5,78.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.33,0,0,80,0,0.33,78.33,0,0,65.83,0.5,78.16,44.5,0.5,49.67,0,81.16,0.33,85.33,0,56,0,78.83,0.33,0
Desk 19,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desk 90,17.5,0,0,50,0.33,0.83,0.33,77.84,1.83,0,0,0,23,80.84,0,3,0,46,0,0,0,0,1.67,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,58,77.17,58.51,83.84,0,83.01,81.84,60.17,83.84,0,35,58.5,75.34,41.33,77.17,69.34,0,0,72.5,0,15.84,5.33,1.11,0.83,2.5
desk 146,30.66,82.15,41.82,0,0,0,18.03,0,0,0,43.24,0,0,35.83,0,62,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,60.5,83.47,37.5,0,0,81.5,57.41,0,0,0,61.12,49.83,85.8,0,0,66.84,31,62.18,0,0,0,0,0,0,0
desk 141,0,79.84,53.17,30.33,64.34,0,0,0,0,0,80.67,0,79.84,0,0,0,0,3.17,0,38.84,74.67,0,0,0.33,0,0,0,71,71.17,0,70.34,0,0,0,73,0,0,0,0,0,0,0,77,82.12,75.84,72.67,79.17,79.67,80.5,71.84,79.34,0,0,0,81.01,0,0,0,80.67,80.5,81.5,82.79,0,63.19,0
desk 155,75.89,82.73,78.4,0,54,43.5,93.23,84.83,0,0,78.66,89.49,46.33,46.5,0,82.33,66.66,82.5,82.17,81.83,81.33,83.67,60.66,2.67,0,57.83,0,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.67,78.12,78.29,76,72.83,84.33,82.16,83.27,82.24,0,80.93,82.17,59.83,47,83.83,56.64,22.5,48.17,9.83,0
desk 158,33.33,80.5,63.34,80,65.67,59.76,75.67,79.24,0,0,85.34,77.67,46.84,66.84,0,79.51,63.84,71,74.67,55.17,1,0,0,0,0,75.51,71.5,66,72.34,63.34,68.17,62.84,68.5,80.01,65.67,0,0,0,0,0,0,0,0,0,0,7,64.51,60.17,52.83,37.83,49.83,55.83,62.67,0,46,93.5,80.17,51.84,86.78,82.5,87,83.33,71.84,82.17,58
2.krs Desk 4,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,80.34,0,78.5,0,0,77.34,0,0,0,74.84,0,0,0,0,0,0,0,0
desk 113,20.67,77.17,78,51.67,0,80.13,62.84,22,70,40.67,0,46,74.34,0,0,0,38,72.17,48.67,0,35.17,57.67,0,0,0,0,60,77.84,32.34,40.5,0,0,0,0,0,0,0,0,0,0,0,82.34,82.17,81.84,0,0,75.67,77,0,0,0,59.54,70.84,69.34,76.01,0,0,8,62.5,0,70.83,59.34,82.67,70.67,0
desk 106,85.52,69.83,36,54.67,75,0,78.33,30,32.33,30.74,0,82.17,0,0,0,0,0,77.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,76.83,0,76.17,82.17,0,76.33,72.67,0,73.67,78.33,67.17,39.33,0,46.17,0,0,0,0,6.67,76.83,85.83,0
Desk 60,59.27,26.94,0,7.33,40.33,23,81.17,65.79,14.5,66.17,23.5,87,50.17,68,0,0,0,0,0,7.33,0,46.33,78.67,44.67,0,0,0,8.33,31.33,0,40.5,41.17,27.21,44.33,0,86.38,38.5,47.83,0,0,45.17,42.83,43.67,37.67,0,34.5,0.5,0,44,0,26.33,38.33,49,15.33,0,0,47.95,0,21,0,61.16,23.83,80.47,13.17,55.17
DEsk 33,9.5,86.33,87.83,0,0,84.5,85.33,81,84.33,0,81.33,88.33,0,0,0,0,82.5,90.34,81.33,92.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.83,86.33,0,83.33,0,82.17,82.67,62.84,0,0,0,81.83,78.17,80.33,0,80.83,82.5,79.67,0,0,78.16,3.5,4.67,16.5,0
Desk 68,0,0,0,75.87,0,79.33,72.06,67.4,55.5,0,80.83,80.5,0,0,0,58.83,0,78.67,0,78.5,0,0,60.51,82.5,51.67,77.53,75.17,44.17,0,81.33,0,0,0.67,100,64.08,79,0,0,71.66,0,0.33,74.33,0,54.5,0.33,81.67,0,59,0,72.52,81.5,80.5,81.5,83,0,31,74.16,88.33,14.5,0,80.33,0,83.67,6.5,0
DEsk 27,79.17,40,0,80.66,0,78,79.67,81.33,33,0,80.67,15,42.67,0,0,0,0,0,0,0,80.5,23.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.66,80.67,0,79.83,0,84.67,79.16,0,66.83,0,78.33,18.17,0,44.83,0,53.83,0,73.5,52,0
Desk 50,0,0,0,91.27,68,75.74,81.26,83.83,84.75,68.5,78.74,75.93,79.67,75.33,0,80.05,76.83,78.88,78.67,0,0,68.33,72.83,68.67,0,0,63.17,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,75.17,82.95,1.33,77.94,84.5,79.67,76.5,60,84.43,83.67,1,75.83,82.74,80.5,4.4,12.83,62.27,75.16,0,82.83,76.47,81.33,73.33,80.13
Desk 16,92.95,5.33,18.1,10.93,56.34,22.17,0,0,57.88,43.84,19.83,0,79.17,0,0,73,77.5,84.13,39.46,0,0,24.83,12.5,29.17,79,76.84,63.67,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17.33,0,72.84,66.34,77.01,20.83,49.67,30.17,0,75,60.62,18.83,75.67,20.67,16.34,74.17,23.33,41.5,77,51.67,88.36,17.33
Desk 84.1,86.67,60,76.5,80.67,70.17,73.34,88.5,65.84,72.5,51.83,79.67,63,74.5,58.17,0,53.17,73.5,66.17,69.5,58.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.38,81.17,80.84,83.5,74.34,84.01,85.67,71,79.67,81.84,90.86,88.67,90.84,89.84,88.83,86.31,0,0,0,84
Desk 17,74.67,0,79.33,50,0,0,82,82.17,56.67,0,0,82.83,43.17,0,0,0,77.84,78.33,78.17,0,0,57.17,60.17,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.34,83.33,30,0,0,0,0,0.5,0,0,0,0,0,0,55.5,16.33,0,0
Desk 89,28.83,47.01,43.83,70.77,55,69,27.33,1,11.67,29.67,44.68,31.83,28.33,46.83,0,36.78,58.27,80.26,45.51,52.91,2.55,49.21,35.03,56.36,0,0,0,0.5,0,0,64.17,75.25,0,0,0,68.86,68.35,79.51,0,0,0,0,0,70,0,79.24,71.01,77.72,46.33,54,58.17,3.33,45.5,40.51,67.5,50.84,0,0,20.75,45.17,80.04,50.33,1.03,31.35,49.51
desk 148,73,75.83,54.15,75,28.83,49.68,73.18,61.69,70.69,75.17,45.88,73.71,74.66,70.83,0,73.74,67.83,79.25,75.5,79.59,47.61,77.94,0,0,0,0,0,0,0,1.17,0,0,0,37.83,0,0,0,0,0,0,0,0,0,0,0,59.83,71.33,61.33,79,76.17,73.33,43,75.17,74.33,79.33,78.67,46.49,0,0,81.33,80.83,78.83,49,77.33,70.17
desk 132,80.33,86.67,74.67,80.17,76.67,76.5,66.5,18,15.33,79.51,85.34,76.67,55.67,72.67,0,70.17,65.67,79.34,51.67,72.5,82.51,65.5,82.5,73,46,77.34,74.17,65.84,70.34,55,75.17,86.5,70.5,73.84,67.17,79.67,77.84,73.84,85.17,85.5,64.17,82,84.34,76,0,77.5,81,79.84,65.17,77.34,79.01,83,71.34,79.67,80.84,74.5,76.67,81.17,70.67,90.61,82,53.34,72.5,67.17,55
desk 154,74.34,88.17,77,0,0,0,0,34.34,72.02,38,81.49,76.84,90.5,80.51,0,0,78,78.34,77.84,0,0,61.34,0,0,0,0,0,0,78.3,0,0,79.43,0,0,0,0,0,0,0,0,0,0,0,0,0,79.34,31.83,83.09,83.67,0,3.33,22.17,84.86,86.02,0,0,40.34,75.67,65.51,65.13,52,84.59,87.26,84.08,0
2.krs Desk 9,0,0,83.67,84.23,85.07,0,0,0,0,82.84,85.3,55.47,0,0.33,0,82.17,0,0,82.67,75.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.81,90.16,0,0,83.52,86.03,82.37,0,0,0,86.58,93.09,58.42,0,70.12,87.13,90.17,0
desk 119,32.88,51.88,63,28.17,0,78.67,57.23,22.5,6.67,30.33,5,92.33,16.33,0,0,18.76,62.93,56.17,56.34,31.83,86,49.83,60.17,0,35.5,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,24.83,32.33,20.33,0,29.67,82.33,34.86,45.17,0,0,48.5,31.67,79,52.33,0,0,16.17,14.89,47.5,0,4,43.24,0,0
desk 114 ,41.16,22.83,59.34,83,0,0,79.34,58.83,43.83,73.5,0,74.17,0,0,0,0,87.14,72.17,80.67,0,0,0,0,0,0,0,78.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.01,0,0,0,0,77.67,69.84,44.33,70,0,81.67,79.67,80.5,0,0,77.17,84,0,45.84
desk 105,91.26,66.83,0,47.83,50.67,0,78.83,0,32.67,0,0,81.33,76.33,0,0,0,0,81,0,0,0,0,0,23.67,0,0,0,16.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33,0,0,0,0,0,75.34,0,72,70.17,0.33,0,0,75.5,0,78.5,0,0,71.5,0,8.33,0
Desk 61,37.66,76.67,21,2.33,48.83,52.17,77.17,77.96,75.5,67,79.33,84.83,89,63.5,0,0.67,60,0,0,0,0,0.33,0,65.33,69.67,0,0,0,0,0,0,0,0,54.67,0,0,74.67,76,79.67,71.33,65.66,80.83,77.83,50,80.67,79.67,80.83,80.5,77.33,52.67,57.5,0,75.33,56.33,63.67,77.33,58.99,3,62.67,0,24.33,31.17,67.84,0,0
DEsk 38,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,74.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,60.17,0,0,0,50.75,0,0,0,0,27.5,33.83,0,0,0,0,71,0,0
Desk 65,81.33,0,0,46.16,0,0,87.16,66.59,0,0,84.16,0,84.97,0,0,0,0,80.17,74.67,82.33,0,36.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,77.55,80.39,80.17,80.74,88.33,80.5,80.33,79,79.83,79.33,80.79,80.97,79.66,80.64,80,79.83,78.83,79,77,76.83
DEsk 14,70.5,14,20.33,22.81,56.17,59.84,8.33,0,48.17,0,0,0,79.49,0,0,8.67,79,76.17,64.67,0,0,78.84,85,83.67,80.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,75,76.33,69.83,70.83,39,32.33,84.15,56.17,0,0,38.5,2.5,86.5,8.84,53.17,90.01,34.17,86.85,25.83
Desk 57,0,77.67,0,0,7.17,0,69.09,59.17,58.5,0,56.5,58.83,80.34,0,0,73.67,77.67,77.5,70.67,68.5,71.5,80.5,80.17,43.83,59.17,0,58.17,58.5,79.84,0,0,84.67,79.5,0,0,0,80.17,38.17,80.34,0,0,0,0,4.33,0,0,81,0,81.5,0,79.67,47.5,80,80.67,29,80.01,75,76.5,82.84,0,0,90.85,89.35,79,47.83
Desk 23,0,80,80.17,33.17,0,0,81.17,82.5,81.17,0,0,80.67,79.5,0,0,0,84.67,82.83,81.17,0,0,81.5,74.67,84.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.67,82.33,82,27.5,0,81.83,57.67,84.33,0,0,81.83,72.67,82,0,0,0,0,0,0
Desk 84.2,64.67,85.61,77.1,75.59,79.92,74.72,50.05,77.54,91.04,61.34,0.67,75.83,0,0,0,69.84,64.11,78.44,90.09,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.67,82.84,81.99,76.34,73.17,80.45,76.84,80.27,74.93,38.17,11.06,45.89,66.05,69.5,80.2,11.67,16.16,0,52.17,0,1.17,0,0,69.93,77.42
Desk 20,0,76.99,75.98,0.67,0,0,59.17,91.06,72.76,0,0,75.56,80.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.83,80.45,60.83,0,0,0,75.41,57.24,67.33,0,75.37,56.2,65.36,0,0,0,0.5,75.64,0,0,75.95,62.61,75.77,0
DEsk 92,77.17,35.83,0,0,8.17,0,72.84,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,31.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,65.5,32,33.33,0,0,0,0,0,0,0,0,20.17,3.66,0,23.17,0,11.17,27.17,0
desk 149,71.33,0,0,0,0.83,64.67,62.33,28.5,54.5,0,71.79,62.3,48,65.17,0,71.33,71.83,46,63.67,1.33,4,0,70.16,47,0,0,0,0,0,0,0,0,0,41.33,0,52.33,0,0,0,0,41,0,0,0,20.67,49.17,69.17,0.67,31.66,59.17,72,0,39.5,87.5,80.83,0,0.5,0,0,0.67,15.33,0,0.67,4.5,55.83
desk 133,78.17,77,50.67,78.34,74.84,75.5,51.34,69.84,75.17,77.17,77.17,81,77.5,68.67,0,78,59.51,78.84,47.5,76.84,77.51,79.67,85.84,53.01,85.67,84.67,83.84,80.5,78.84,70,87.23,82.84,82.5,68.67,57.34,80.01,79.34,82.84,79,77.84,81.51,86.83,81.34,76.84,77.5,76.84,78.84,75.5,79.17,76.5,86.84,78.34,77.5,81.84,76.17,76.67,80,78.84,76.84,77.83,82.83,42.5,73.17,59.5,74.67
2.krs Desk 6,0.33,77.17,0,0.33,0,0,0,0,0,75.51,79.17,0,0,73.5,0,0,78.5,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.84,42.07,0,0
desk 120,71.5,18,0,24.5,0,0,19,26.5,23.83,0,0,6,23.17,0,0,0,13.83,28.67,3,0,29.67,36.5,60.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.17,0,0,0,79.5,29.33,0,47.17,0,81,24.01,0,0,12,0,17.86,14.33,36.5,12.5,0,20.67,22,55.5,0
desk 129,0,73.17,78.34,67.51,0,0,75.34,0,78.67,71.17,0,76.34,0,0,0,0,0,75.34,70.4,0,0,0,0,81.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.67,0,0,0,0,0,0,0,0,0,0,29,66.17,0,0,45.34,0,59.34,0,0,94.67,75.34,81.01,69.5
DEsk 44,40.5,81.17,85.83,76.33,48.67,77.67,83.33,39.83,77.16,50,77.5,56.5,0,73.16,0,81.33,33.83,80.83,59.17,99.31,81.5,0,0,81.33,70.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.16,76.33,57.17,84.17,0,75.67,65.5,53.83,81.83,55.5,78.17,0,81.5,79,0,81.17,87.28,83.17,93.38,0,88.67,81.5,83.83,74.17,0
Desk 58,92.58,31,68.17,0,0,2.5,0,48.5,42.67,0.5,33,1,38.83,0,0,13.83,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.83,0,0,0.33,69.17,77.33,21.5,19.17,0,57.5,1.5,59.17,15.67,50.5,75.83,75,81.33,77.67,5.33,34.83,76.16,4.33,0,0,10.67,77.83,26.67,80.67,0
Desk 69,50,66,76.95,88.28,0,13.67,68.67,86.5,0,0,0,35.84,0,26.5,0,0,0,67.34,0,0.67,0,0,78.13,0,0,31.84,79.1,77.76,77.43,74.09,26.5,0,32.5,79.89,68,77.7,78.53,81.19,62,0,0,9.33,51,84.48,76.97,0.5,78.5,69.67,0,0,41.08,0,0,80.67,0,84.21,0,0,68.5,0,64.83,0,38.17,2.5,0
DEsk 13,70.84,15.67,29.84,42.83,57,48,7.17,11.5,0,0,0,0,0,0,0,72.84,79.5,83.19,80.17,0,0,77.5,80.67,77.67,48.34,0,3.83,77.84,79.57,78.67,0,0,0,0,0,0,0,0,0,4.96,69.17,22.17,79.67,77.17,0,76.67,76.5,0,0.5,34.17,82.5,31.5,55.34,74.67,36.67,0,0,85.01,70.01,77.34,84.83,77.34,73,11.5,40.67
Desk 54,79.5,15,79.34,0,69.34,58.94,0,54.84,32,0,0,0,0,0,0,60.81,81.47,52.84,89.45,0,0,0,0,33.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.34,0,12,0,82.67,38.34,49.84,81.01,0,43.67,83.67,86.17,24,50.17,89.45,78,86.5,68.17,0,0,46.17,25.67,63.34,70.01
Desk 24,0,0,60.17,14,0,0,0,63.67,0,0,0,0,66.17,0,0,0,0,66.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Desk 75,0,0,0,0,0,0,0,0,0,53.33,37.67,27,0,0,0,0,0,18.33,0,0,0,0,0,0,0,0,78.84,78,0,0,0,0,0,22.5,0,0,0,0,0,0,76.34,0,0,0,0,77.84,36.17,5,48.98,0,23.67,78.51,28.33,19.5,79.01,19.67,28.5,1.83,3.67,1.67,83.17,0,0.33,21.84,11.83
Desk 86,79.5,79,0,0,0,80.5,43.67,78.33,48.5,0,0,0,77.5,0,0,78.67,79,0,82.17,2.84,0,0,2.83,0,2.17,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,49.67,75.83,81.67,0,0,0,46,53.33,0,0,0,41.5,50.78,74.33,0,0,0,0,73,0,0,3.83,39.67,0,0
desk 152,45.17,47.84,0,0,0,54,35.5,0,0,0,0,7.5,1.5,7.5,0,21.67,55.84,13.33,21.34,0,0,0,0,0,0,0,0,0,0,70.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.34,0,0,0,53.5,82.16,0,0,0,0,67.67,82.92,73.84
2.krs Desk 5,37,56.17,2.83,59.33,0,68.84,44.17,0,0,0,0,0,0,0,0,0,44,0,0,0,55.84,0,61.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,64.67,64.34,0,56,0,43.34,44,0,50.17,37.5,57.84,0,46.67,0,61.5,64.67,58.17,44.5,0,64.17
desk 118,64,72.51,50.17,44.94,0,0,51.58,8,45.84,0,66.86,77.84,87.67,33.17,0,52.64,62.34,72.84,44,0,23.5,84.67,83.17,92.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.34,44.67,0,55,83.83,0,0,0,27.29,3.61,0.5,59.84,79.67,43.57,23.89,81.17,29.17,62.34,28,64.67,84.34,77.01,0
desk 127,0,0,0,84.17,75.51,0,34.83,85.32,6.83,71.5,0,9.33,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.83,0,0,0,0,85,82.99,81.51,0
Desk 42,13.5,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,33,0,79.17,66.67,0,0,0,80.5,0,0,0,30.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,58.33,0,0,0,28.83,0,47.83,0,0,0,0,4.33
Desk 61.4,0,9.83,50.67,43.17,0,0,64.5,45.17,0,0,0,38,0,0,0,0,0,43.34,21.34,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.67,20,38.67,0,47.84,70.34,45.67,0,0,79.67,70.5,43.17,0,0,69.34,44.67,70.51,0,0,75.17,0,0,0
DEsk 40,0,79.33,65.83,0,0,0,0,79.33,0,0,0,79.17,0,0,0,0,79.17,77.83,0,0,0,78.67,0,0,0,0,0,62.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.33,80,0,0,0,78.33,0,0,0
Desk 64,29,0,0,0,0,0,23.5,77.17,43.67,0,56.39,10.5,70.37,94.2,0,89.5,73,0.5,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,69,0,0,0,80.17,87.51,51,76.17,45.88,0.67,0,48.51,40.4,0,0,0,0,81.17,0,0,39.5,81.17,0,0
Desk 22,0,73.33,77.67,51.5,0,0,82.17,79,0,0,0,71.33,57.67,0,0,0,84,85.62,73.83,0,0,85.8,78.5,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,76.67,77.33,0,0,77.5,75,75.17,0,0,82,84.34,80.5,0
Desk 56,84.21,50.5,0,0,1.33,0,47.34,83.34,25.84,0,58.83,39.34,0,0,0,83.89,62,79.5,78,0,83.01,77.17,78,84.51,59.34,0,29,32.34,75.51,0,0,75.51,79.5,0,0,0,79,43.01,0,0,53,22.33,0,72.67,84.94,0,76.34,0,55.83,0,80,41.83,66.5,79.51,0,34.17,80.53,50.67,77.5,0,0,62.5,24.17,79,79.5
Desk 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desk 78,0,32.17,0,1,0,0,19,22.83,0,8.17,0,0,0,0,0,30.34,0,29.17,0,0,7.33,0,45,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,0,0,0,35.5,32,3.5,0,0.67,0,5.33,29.84,0,0,9.83,3.5,42.34,0,0
Desk 87,0,0,0,0,0,0,0,0,31.34,0,0,0,0.33,0.33,0,2.5,0,0,0,49.84,0,0,48.34,0,0,0,0,0.83,2.17,1,2,0,0.33,0,0,4.83,12.91,0.33,1.5,0.5,1.17,0,59.34,0,0,0,0,37.08,14.17,0,0.67,54.5,94.84,43.34,0,0.33,0,0,19.5,0,77.67,76.34,63.51,17.34,0.33
2.krs Desk 2,76.17,0,0,0,54.5,0,0,0,0,77.17,69.03,0,28.17,28.5,0,57.83,0,0,90.34,75.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.34,62.34,0,82,84,0,33.88,76.34,84.67,24.17,78.17,0,0,80.17,50.5,80.51,41.17,0,0,0,82.17
desk 117,77.5,75.67,78.17,84.67,0,0,52.6,4.83,72.33,0,76.83,73,0,49.17,0,61.67,0,0,26.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,84.17,76.21,0,0,75.5,45.67,0,12.17,0,7.83,65.67,0,46.17,14.68,0,29.67,82.2,0,18.67,0,0,0.33,0,0
desk 128,84.51,84.33,8.33,88.48,0,35.5,7.17,16,11.17,82.51,0,0,0,0,0,0,0,56.17,0,0,0,0,0,26.34,0,0,0,0,0,0,0,0,0,0,0,0,82.17,0,0,0,0,0,73.17,81.16,0,80.45,79.61,30.67,71.67,0,0,50.34,20.83,37.17,0,0,45.34,0,0,0,48.67,85.67,66.83,82.17,0
